EIA_ID,month,nameplate,capability
3886,Apr,774,840
3886,May,774,840
3886,Jun,774,840
3886,Jul,774,840
3886,Aug,774,840
3886,Sep,774,840
3886,Oct,774,840
3886,Nov,774,840
3886,Dec,774,840
3887,Jan,955.6,952.8
3887,Feb,955.6,952.8
3887,Mar,955.6,952.8
3887,Apr,955.6,952.8
3887,May,955.6,952.8
3887,Jun,955.6,952.8
3887,Jul,955.6,952.8
3887,Aug,955.6,952.8
3887,Sep,955.6,952.8
3887,Oct,955.6,952.8
3887,Nov,955.6,952.8
3887,Dec,955.6,952.8
3888,Jan,1098,1098
3888,Feb,1098,1098
3888,Mar,1098,1098
3888,Apr,1098,1098
3888,May,1098,1098
3888,Jun,1098,1098
3888,Jul,1098,1098
3888,Aug,1098,1098
3888,Sep,1098,1098
3888,Oct,1098,1098
3888,Nov,1098,1098
3888,Dec,1098,1098
3891,Jan,90,90
3891,Feb,90,90
3891,Mar,90,90
3891,Apr,90,90
3891,May,90,90
3891,Jun,90,90
3891,Jul,90,90
3891,Aug,90,90
3891,Sep,90,90
3891,Oct,90,90
3891,Nov,90,90
3891,Dec,90,90
3895,Jan,1819.7,1766
3895,Feb,1819.7,1766
3895,Mar,1819.7,1766.35
3895,Apr,1819.7,1766.35
3895,May,1819.7,1766.35
3895,Jun,1819.7,1766.7
3895,Jul,1819.7,1766.7
3895,Aug,1819.7,1766.7
3895,Sep,1819.7,1766.35
3895,Oct,1819.7,1766.35
3895,Nov,1819.7,1766.35
3895,Dec,1819.7,1766
3913,Jan,50,42
3913,Feb,50,42
3913,Mar,50,46.2
3913,Apr,50,46.2
3913,May,50,46.2
3913,Jun,50,50.4
3913,Jul,50,50.4
3913,Aug,50,50.4
3913,Sep,50,46.2
3913,Oct,50,46.2
3913,Nov,50,46.2
3913,Dec,50,42
3914,Jan,43.2,38
3914,Feb,43.2,38
3914,Mar,43.2,45.7
3914,Apr,43.2,45.7
3914,May,43.2,45.7
3914,Jun,43.2,53.4
3914,Jul,43.2,53.4
3914,Aug,43.2,53.4
3914,Sep,43.2,45.7
3914,Oct,43.2,45.7
3914,Nov,43.2,45.7
3914,Dec,43.2,38
3915,Jan,84.6,93.6
3915,Feb,84.6,93.6
3915,Mar,84.6,93.6
3915,Apr,84.6,93.6
3915,May,84.6,93.6
3915,Jun,84.6,93.6
3915,Jul,84.6,93.6
3915,Aug,84.6,93.6
3915,Sep,84.6,93.6
3915,Oct,84.6,93.6
3915,Nov,84.6,93.6
3915,Dec,84.6,93.6
3916,Jan,64,64
3916,Feb,64,64
3916,Mar,64,64
3916,Apr,64,64
3916,May,64,64
3916,Jun,64,64
3916,Jul,64,64
3916,Aug,64,64
3916,Sep,64,64
3916,Oct,64,64
3916,Nov,64,64
3916,Dec,64,64
3917,Jan,162,164
3917,Feb,162,164
3917,Mar,162,164
3917,Apr,162,164
3917,May,162,164
3917,Jun,162,164
3917,Jul,162,164
3917,Aug,162,164
3917,Sep,162,164
3917,Oct,162,164
3917,Nov,162,164
3917,Dec,162,164
3918,Jan,300,322.3
3918,Feb,300,322.3
3918,Mar,300,332.65
3918,Apr,300,332.65
3918,May,300,332.65
3918,Jun,300,343
3918,Jul,300,343
3918,Aug,300,343
3918,Sep,300,332.65
3918,Oct,300,332.65
3918,Nov,300,332.65
3918,Dec,300,322.3
3921,Jan,2456.2,2409.8
3921,Feb,2456.2,2409.8
3921,Mar,2456.2,2409.8
3921,Apr,2456.2,2409.8
3921,May,2456.2,2409.8
3921,Jun,2456.2,2409.8
3921,Jul,2456.2,2409.8
3921,Aug,2456.2,2409.8
3921,Sep,2456.2,2409.8
3921,Oct,2456.2,2409.8
3921,Nov,2456.2,2409.8
3921,Dec,2456.2,2409.8
3925,Jan,603,523
3925,Feb,603,523
3925,Mar,603,523
3925,Apr,603,523
3925,May,603,523
3925,Jun,603,523
3925,Jul,603,523
3925,Aug,603,523
3925,Sep,603,523
3925,Oct,603,523
3925,Nov,603,523
3925,Dec,603,523
3926,Jan,810,810
3926,Feb,810,810
3926,Mar,810,810
3926,Apr,810,810
3926,May,810,810
3926,Jun,810,810
3926,Jul,810,810
3926,Aug,810,810
3926,Sep,810,810
3926,Oct,810,810
3926,Nov,810,810
3926,Dec,810,810
3927,Jan,810,752
3927,Feb,810,752
3927,Mar,810,752
3927,Apr,810,752
3927,May,810,752
3927,Jun,810,752
3927,Jul,810,752
3927,Aug,810,752
3927,Sep,810,752
3927,Oct,810,752
3927,Nov,810,752
3927,Dec,810,752
3929,Jan,27.5,26
3929,Feb,27.5,26
3929,Mar,27.5,26
3929,Apr,27.5,26
3929,May,27.5,26
3929,Jun,27.5,26
3929,Jul,27.5,26
3929,Aug,27.5,26
3929,Sep,27.5,26
3929,Oct,27.5,26
3929,Nov,27.5,26
3929,Dec,27.5,26
3971,Jan,5.6,5.4
3971,Feb,5.6,5.4
3971,Mar,5.6,5.4
3971,Apr,5.6,5.4
3971,May,5.6,5.4
3971,Jun,5.6,5.4
3971,Jul,5.6,5.4
3971,Aug,5.6,5.4
3971,Sep,5.6,5.4
3971,Oct,5.6,5.4
3971,Nov,5.6,5.4
3971,Dec,5.6,5.4
3972,Jan,7.2,7.2
3972,Feb,7.2,7.2
3972,Mar,7.2,7.2
3972,Apr,7.2,7.2
3972,May,7.2,7.2
3972,Jun,7.2,7.2
3972,Jul,7.2,7.2
3972,Aug,7.2,7.2
3972,Sep,7.2,7.2
3972,Oct,7.2,7.2
3972,Nov,7.2,7.2
3972,Dec,7.2,7.2
3973,Jan,4.8,4.8
3973,Feb,4.8,4.8
3973,Mar,4.8,4.8
3973,Apr,4.8,4.8
3973,May,4.8,4.8
3973,Jun,4.8,4.8
3973,Jul,4.8,4.8
3973,Aug,4.8,4.8
3973,Sep,4.8,4.8
3973,Oct,4.8,4.8
3973,Nov,4.8,4.8
3973,Dec,4.8,4.8
3974,Jan,8.8,8.8
3974,Feb,8.8,8.8
3974,Mar,8.8,8.8
3974,Apr,8.8,8.8
3974,May,8.8,8.8
3974,Jun,8.8,8.8
3974,Jul,8.8,8.8
3974,Aug,8.8,8.8
3974,Sep,8.8,8.8
3974,Oct,8.8,8.8
3974,Nov,8.8,8.8
3974,Dec,8.8,8.8
3975,Jan,5.1,5.1
3975,Feb,5.1,5.1
3975,Mar,5.1,5.1
3975,Apr,5.1,5.1
3975,May,5.1,5.1
3975,Jun,5.1,5.1
3975,Jul,5.1,5.1
3975,Aug,5.1,5.1
3975,Sep,5.1,5.1
3975,Oct,5.1,5.1
3975,Nov,5.1,5.1
3975,Dec,5.1,5.1
3976,Jan,7,2.8
3976,Feb,7,2.8
3976,Mar,7,2.8
3976,Apr,7,2.8
3976,May,7,2.8
3976,Jun,7,2.8
3976,Jul,7,2.8
3976,Aug,7,2.8
3976,Sep,7,2.8
3976,Oct,7,2.8
3976,Nov,7,2.8
3976,Dec,7,2.8
3983,Jan,7.7,3
3983,Feb,7.7,3
3983,Mar,7.7,3.15
3983,Apr,7.7,3.15
3983,May,7.7,3.15
3983,Jun,7.7,3.3
3983,Jul,7.7,3.3
3983,Aug,7.7,3.3
3983,Sep,7.7,3.15
3983,Oct,7.7,3.15
3983,Nov,7.7,3.15
3983,Dec,7.7,3
3986,Jan,3.4,0.8
3986,Feb,3.4,0.8
3986,Mar,3.4,0.9
3986,Apr,3.4,0.9
3986,May,3.4,0.9
3986,Jun,3.4,1
3986,Jul,3.4,1
3986,Aug,3.4,1
3986,Sep,3.4,0.9
3986,Oct,3.4,0.9
3986,Nov,3.4,0.9
3986,Dec,3.4,0.8
3988,Jan,1.4,0.8
3988,Feb,1.4,0.8
3988,Mar,1.4,0.8
3988,Apr,1.4,0.8
3988,May,1.4,0.8
3988,Jun,1.4,0.8
3988,Jul,1.4,0.8
3988,Aug,1.4,0.8
3988,Sep,1.4,0.8
3988,Oct,1.4,0.8
3988,Nov,1.4,0.8
3988,Dec,1.4,0.8
3989,Jan,1,0.4
3989,Feb,1,0.4
3989,Mar,1,0.4
3989,Apr,1,0.4
3989,May,1,0.4
3989,Jun,1,0.4
3989,Jul,1,0.4
3989,Aug,1,0.4
3989,Sep,1,0.4
3989,Oct,1,0.4
3989,Nov,1,0.4
3989,Dec,1,0.4
3995,Jan,1.4,1.4
3995,Feb,1.4,1.4
3995,Mar,1.4,1.4
3995,Apr,1.4,1.4
3995,May,1.4,1.4
3995,Jun,1.4,1.4
3995,Jul,1.4,1.4
3995,Aug,1.4,1.4
3995,Sep,1.4,1.4
3995,Oct,1.4,1.4
3995,Nov,1.4,1.4
3995,Dec,1.4,1.4
3998,Jan,6,3.4
3998,Feb,6,3.4
3998,Mar,6,3.5
3998,Apr,6,3.5
3998,May,6,3.5
3998,Jun,6,3.6
3998,Jul,6,3.6
3998,Aug,6,3.6
3998,Sep,6,3.5
3998,Oct,6,3.5
3998,Nov,6,3.5
3998,Dec,6,3.4
4000,Jan,21.6,12.1
4000,Feb,21.6,12.1
4000,Mar,21.6,12.1
4000,Apr,21.6,12.1
4000,May,21.6,12.1
4000,Jun,21.6,12.1
4000,Jul,21.6,12.1
4000,Aug,21.6,12.1
4000,Sep,21.6,12.1
4000,Oct,21.6,12.1
4000,Nov,21.6,12.1
4000,Dec,21.6,12.1
4002,Jan,12.3,7.3
4002,Feb,12.3,7.3
4002,Mar,12.3,7.3
4002,Apr,12.3,7.3
4002,May,12.3,7.3
4002,Jun,12.3,7.3
4002,Jul,12.3,7.3
4002,Aug,12.3,7.3
4002,Sep,12.3,7.3
4002,Oct,12.3,7.3
4002,Nov,12.3,7.3
4002,Dec,12.3,7.3
4007,Jan,33.9,21.9
4007,Feb,33.9,21.9
4007,Mar,33.9,21.9
4007,Apr,33.9,21.9
4007,May,33.9,21.9
4007,Jun,33.9,21.9
4007,Jul,33.9,21.9
4007,Aug,33.9,21.9
4007,Sep,33.9,21.9
4007,Oct,33.9,21.9
4007,Nov,33.9,21.9
4007,Dec,33.9,21.9
4008,Jan,59.8,25
4008,Feb,59.8,25
4008,Mar,59.8,25
4008,Apr,59.8,25
4008,May,59.8,25
4008,Jun,59.8,25
4008,Jul,59.8,25
4008,Aug,59.8,25
4008,Sep,59.8,25
4008,Oct,59.8,25
4008,Nov,59.8,25
4008,Dec,59.8,25
4009,Jan,5.4,2.4
4009,Feb,5.4,2.4
4009,Mar,5.4,2.3
4009,Apr,5.4,2.3
4009,May,5.4,2.3
4009,Jun,5.4,2.2
4009,Jul,5.4,2.2
4009,Aug,5.4,2.2
4009,Sep,5.4,2.3
4009,Oct,5.4,2.3
4009,Nov,5.4,2.3
4009,Dec,5.4,2.4
4011,Jan,23.2,12
4011,Feb,23.2,12
4011,Mar,23.2,13.6
4011,Apr,23.2,13.6
4011,May,23.2,13.6
4011,Jun,23.2,15.2
4011,Jul,23.2,15.2
4011,Aug,23.2,15.2
4011,Sep,23.2,13.6
4011,Oct,23.2,13.6
4011,Nov,23.2,13.6
4011,Dec,23.2,12
4012,Jan,1.2,0.7
4012,Feb,1.2,0.7
4012,Mar,1.2,0.7
4012,Apr,1.2,0.7
4012,May,1.2,0.7
4012,Jun,1.2,0.7
4012,Jul,1.2,0.7
4012,Aug,1.2,0.7
4012,Sep,1.2,0.7
4012,Oct,1.2,0.7
4012,Nov,1.2,0.7
4012,Dec,1.2,0.7
4015,Jan,39.4,18
4015,Feb,39.4,18
4015,Mar,39.4,18
4015,Apr,39.4,18
4015,May,39.4,18
4015,Jun,39.4,18
4015,Jul,39.4,18
4015,Aug,39.4,18
4015,Sep,39.4,18
4015,Oct,39.4,18
4015,Nov,39.4,18
4015,Dec,39.4,18
4018,Jan,1.2,1.2
4018,Feb,1.2,1.2
4018,Mar,1.2,1.2
4018,Apr,1.2,1.2
4018,May,1.2,1.2
4018,Jun,1.2,1.2
4018,Jul,1.2,1.2
4018,Aug,1.2,1.2
4018,Sep,1.2,1.2
4018,Oct,1.2,1.2
4018,Nov,1.2,1.2
4018,Dec,1.2,1.2
4019,Jan,1,1
4019,Feb,1,1
4019,Mar,1,1
4019,Apr,1,1
4019,May,1,1
4019,Jun,1,1
4019,Jul,1,1
4019,Aug,1,1
4019,Sep,1,1
4019,Oct,1,1
4019,Nov,1,1
4019,Dec,1,1
4043,Jan,2.2,2.2
4043,Feb,2.2,2.2
4043,Mar,2.2,2.2
4043,Apr,2.2,2.2
4043,May,2.2,2.2
4043,Jun,2.2,2.2
4043,Jul,2.2,2.2
4043,Aug,2.2,2.2
4043,Sep,2.2,2.2
4043,Oct,2.2,2.2
4043,Nov,2.2,2.2
4043,Dec,2.2,2.2
4044,Jan,1.1,1.1
4044,Feb,1.1,1.1
4044,Mar,1.1,1.1
4044,Apr,1.1,1.1
4044,May,1.1,1.1
4044,Jun,1.1,1.1
4044,Jul,1.1,1.1
4044,Aug,1.1,1.1
4044,Sep,1.1,1.1
4044,Oct,1.1,1.1
4044,Nov,1.1,1.1
4044,Dec,1.1,1.1
4045,Jan,3.2,3.6
4045,Feb,3.2,3.6
4045,Mar,3.2,3.6
4045,Apr,3.2,3.6
4045,May,3.2,3.6
4045,Jun,3.2,3.6
4045,Jul,3.2,3.6
4045,Aug,3.2,3.6
4045,Sep,3.2,3.6
4045,Oct,3.2,3.6
4045,Nov,3.2,3.6
4045,Dec,3.2,3.6
4053,Jan,9.7,NA
4053,Feb,9.7,NA
4053,Mar,9.7,NA
4053,Apr,9.7,NA
4053,May,9.7,NA
4053,Jun,9.7,NA
4053,Jul,9.7,NA
4053,Aug,9.7,NA
4053,Sep,9.7,NA
4053,Oct,9.7,NA
4053,Nov,9.7,NA
4053,Dec,9.7,NA
4056,Jan,33.4,NA
4056,Feb,33.4,NA
4056,Mar,33.4,NA
4056,Apr,33.4,NA
4056,May,33.4,NA
4056,Jun,33.4,NA
4056,Jul,33.4,NA
4056,Aug,33.4,NA
4056,Sep,33.4,NA
4056,Oct,33.4,NA
4056,Nov,33.4,NA
4056,Dec,33.4,NA
4060,Jan,4.2,4.2
4060,Feb,4.2,4.2
4060,Mar,4.2,4.2
4060,Apr,4.2,4.2
4060,May,4.2,4.2
4060,Jun,4.2,4.2
4060,Jul,4.2,4.2
4060,Aug,4.2,4.2
4060,Sep,4.2,4.2
4060,Oct,4.2,4.2
4060,Nov,4.2,4.2
4060,Dec,4.2,4.2
4061,Jan,6.4,6.8
4061,Feb,6.4,6.8
4061,Mar,6.4,6.8
4061,Apr,6.4,6.8
4061,May,6.4,6.8
4061,Jun,6.4,6.8
4061,Jul,6.4,6.8
4061,Aug,6.4,6.8
4061,Sep,6.4,6.8
4061,Oct,6.4,6.8
4061,Nov,6.4,6.8
4061,Dec,6.4,6.8
4063,Jan,17.2,17.2
4063,Feb,17.2,17.2
4063,Mar,17.2,17.2
4063,Apr,17.2,17.2
4063,May,17.2,17.2
4063,Jun,17.2,17.2
4063,Jul,17.2,17.2
4063,Aug,17.2,17.2
4063,Sep,17.2,17.2
4063,Oct,17.2,17.2
4063,Nov,17.2,17.2
4063,Dec,17.2,17.2
4064,Jan,1.7,1.7
4064,Feb,1.7,1.7
4064,Mar,1.7,1.7
4064,Apr,1.7,1.7
4064,May,1.7,1.7
4064,Jun,1.7,1.7
4064,Jul,1.7,1.7
4064,Aug,1.7,1.7
4064,Sep,1.7,1.7
4064,Oct,1.7,1.7
4064,Nov,1.7,1.7
4064,Dec,1.7,1.7
4065,Jan,7,7
4065,Feb,7,7
4065,Mar,7,7
4065,Apr,7,7
4065,May,7,7
4065,Jun,7,7
4065,Jul,7,7
4065,Aug,7,7
4065,Sep,7,7
4065,Oct,7,7
4065,Nov,7,7
4065,Dec,7,7
4067,Jan,3.4,3.4
4067,Feb,3.4,3.4
4067,Mar,3.4,3.4
4067,Apr,3.4,3.4
4067,May,3.4,3.4
4067,Jun,3.4,3.4
4067,Jul,3.4,3.4
4067,Aug,3.4,3.4
4067,Sep,3.4,3.4
4067,Oct,3.4,3.4
4067,Nov,3.4,3.4
4067,Dec,3.4,3.4
4068,Jan,2.3,2.3
4068,Feb,2.3,2.3
4068,Mar,2.3,2.3
4068,Apr,2.3,2.3
4068,May,2.3,2.3
4068,Jun,2.3,2.3
4068,Jul,2.3,2.3
4068,Aug,2.3,2.3
4068,Sep,2.3,2.3
4068,Oct,2.3,2.3
4068,Nov,2.3,2.3
4068,Dec,2.3,2.3
4071,Jan,1.3,1.3
4071,Feb,1.3,1.3
4071,Mar,1.3,1.3
4071,Apr,1.3,1.3
4071,May,1.3,1.3
4071,Jun,1.3,1.3
4071,Jul,1.3,1.3
4071,Aug,1.3,1.3
4071,Sep,1.3,1.3
4071,Oct,1.3,1.3
4071,Nov,1.3,1.3
4071,Dec,1.3,1.3
4074,Jan,3.8,3.8
4074,Feb,3.8,3.8
4074,Mar,3.8,3.8
4074,Apr,3.8,3.8
4074,May,3.8,3.8
4074,Jun,3.8,3.8
4074,Jul,3.8,3.8
4074,Aug,3.8,3.8
4074,Sep,3.8,3.8
4074,Oct,3.8,3.8
4074,Nov,3.8,3.8
4074,Dec,3.8,3.8
4075,Jan,2.6,2.6
4075,Feb,2.6,2.6
4075,Mar,2.6,2.6
4075,Apr,2.6,2.6
4075,May,2.6,2.6
4075,Jun,2.6,2.6
4075,Jul,2.6,2.6
4075,Aug,2.6,2.6
4075,Sep,2.6,2.6
4075,Oct,2.6,2.6
4075,Nov,2.6,2.6
4075,Dec,2.6,2.6
4077,Jan,5.4,5.4
4077,Feb,5.4,5.4
4077,Mar,5.4,5.4
4077,Apr,5.4,5.4
4077,May,5.4,5.4
4077,Jun,5.4,5.4
4077,Jul,5.4,5.4
4077,Aug,5.4,5.4
4077,Sep,5.4,5.4
4077,Oct,5.4,5.4
4077,Nov,5.4,5.4
4077,Dec,5.4,5.4
4079,Jan,15,13.6
4079,Feb,15,13.6
4079,Mar,15,13.6
4079,Apr,15,13.6
4079,May,15,13.6
4079,Jun,15,13.6
4079,Jul,15,13.6
4079,Aug,15,13.6
4079,Sep,15,13.6
4079,Oct,15,13.6
4079,Nov,15,13.6
4079,Dec,15,13.6
4080,Jan,20,20.5
4080,Feb,20,20.5
4080,Mar,20,20.5
4080,Apr,20,20.5
4080,May,20,20.5
4080,Jun,20,20.5
4080,Jul,20,20.5
4080,Aug,20,20.5
4080,Sep,20,20.5
4080,Oct,20,20.5
4080,Nov,20,20.5
4080,Dec,20,20.5
4102,Jan,8.6,8.4
4102,Feb,8.6,8.4
4102,Mar,8.6,8.4
4102,Apr,8.6,8.4
4102,May,8.6,8.4
4102,Jun,8.6,8.4
4102,Jul,8.6,8.4
4102,Aug,8.6,8.4
4102,Sep,8.6,8.4
4102,Oct,8.6,8.4
4102,Nov,8.6,8.4
4102,Dec,8.6,8.4
4119,Jan,3.3,3.3
4119,Feb,3.3,3.3
4119,Mar,3.3,3.3
4119,Apr,3.3,3.3
4119,May,3.3,3.3
4119,Jun,3.3,3.3
4119,Jul,3.3,3.3
4119,Aug,3.3,3.3
4119,Sep,3.3,3.3
4119,Oct,3.3,3.3
4119,Nov,3.3,3.3
4119,Dec,3.3,3.3
4122,Jan,2.4,2.4
4122,Feb,2.4,2.4
4122,Mar,2.4,2.4
4122,Apr,2.4,2.4
4122,May,2.4,2.4
4122,Jun,2.4,2.4
4122,Jul,2.4,2.4
4122,Aug,2.4,2.4
4122,Sep,2.4,2.4
4122,Oct,2.4,2.4
4122,Nov,2.4,2.4
4122,Dec,2.4,2.4
4142,Jan,22,22.6
4142,Feb,22,22.6
4142,Mar,22,22.6
4142,Apr,22,22.6
4142,May,22,22.6
4142,Jun,22,22.6
4142,Jul,22,22.6
4142,Aug,22,22.6
4142,Sep,22,22.6
4142,Oct,22,22.6
4142,Nov,22,22.6
4142,Dec,22,22.6
4147,Jan,1,0.6
4147,Feb,1,0.6
4147,Mar,1,0.6
4147,Apr,1,0.6
4147,May,1,0.6
4147,Jun,1,0.6
4147,Jul,1,0.6
4147,Aug,1,0.6
4147,Sep,1,0.6
4147,Oct,1,0.6
4147,Nov,1,0.6
4147,Dec,1,0.6
4176,Jan,66.8,66.8
4176,Feb,66.8,66.8
4176,Mar,66.8,66.8
4176,Apr,66.8,66.8
4176,May,66.8,66.8
4176,Jun,66.8,66.8
4176,Jul,66.8,66.8
4176,Aug,66.8,66.8
4176,Sep,66.8,66.8
4176,Oct,66.8,66.8
4176,Nov,66.8,66.8
4176,Dec,66.8,66.8
4177,Jan,38,36.5
4177,Feb,38,36.5
4177,Mar,38,37.25
4177,Apr,38,37.25
4177,May,38,37.25
4177,Jun,38,38
4177,Jul,38,38
4177,Aug,38,38
4177,Sep,38,37.25
4177,Oct,38,37.25
4177,Nov,38,37.25
4177,Dec,38,36.5
4178,Jan,6.4,6.1
4178,Feb,6.4,6.1
4178,Mar,6.4,6.25
4178,Apr,6.4,6.25
4178,May,6.4,6.25
4178,Jun,6.4,6.4
4178,Jul,6.4,6.4
4178,Aug,6.4,6.4
4178,Sep,6.4,6.25
4178,Oct,6.4,6.25
4178,Nov,6.4,6.25
4178,Dec,6.4,6.1
4180,Jan,36,36.6
4180,Feb,36,36.6
4180,Mar,36,36.6
4180,Apr,36,36.6
4180,May,36,36.6
4180,Jun,36,36.6
4180,Jul,36,36.6
4180,Aug,36,36.6
4180,Sep,36,36.6
4180,Oct,36,36.6
4180,Nov,36,36.6
4180,Dec,36,36.6
4182,Jan,51.6,51.6
4182,Feb,51.6,51.6
4182,Mar,51.6,51.6
4182,Apr,51.6,51.6
4182,May,51.6,51.6
4182,Jun,51.6,51.6
4182,Jul,51.6,51.6
4182,Aug,51.6,51.6
4182,Sep,51.6,51.6
4182,Oct,51.6,51.6
4182,Nov,51.6,51.6
4182,Dec,51.6,51.6
4183,Jan,3,3
4183,Feb,3,3
4183,Mar,3,3
4183,Apr,3,3
4183,May,3,3
4183,Jun,3,3
4183,Jul,3,3
4183,Aug,3,3
4183,Sep,3,3
4183,Oct,3,3
4183,Nov,3,3
4183,Dec,3,3
4185,Jan,10,11.2
4185,Feb,10,11.2
4185,Mar,10,11.2
4185,Apr,10,11.2
4185,May,10,11.2
4185,Jun,10,11.2
4185,Jul,10,11.2
4185,Aug,10,11.2
4185,Sep,10,11.2
4185,Oct,10,11.2
4185,Nov,10,11.2
4185,Dec,10,11.2
4201,Jan,6.2,6.2
4201,Feb,6.2,6.2
4201,Mar,6.2,6.2
4201,Apr,6.2,6.2
4201,May,6.2,6.2
4201,Jun,6.2,6.2
4201,Jul,6.2,6.2
4201,Aug,6.2,6.2
4201,Sep,6.2,6.2
4201,Oct,6.2,6.2
4201,Nov,6.2,6.2
4201,Dec,6.2,6.2
4204,Jan,4.8,4.8
4204,Feb,4.8,4.8
4204,Mar,4.8,4.8
4204,Apr,4.8,4.8
4204,May,4.8,4.8
4204,Jun,4.8,4.8
4204,Jul,4.8,4.8
4204,Aug,4.8,4.8
4204,Sep,4.8,4.8
4204,Oct,4.8,4.8
4204,Nov,4.8,4.8
4204,Dec,4.8,4.8
4213,Jan,23.7,24
4213,Feb,23.7,24
4213,Mar,23.7,24
4213,Apr,23.7,24
4213,May,23.7,24
4213,Jun,23.7,24
4213,Jul,23.7,24
4213,Aug,23.7,24
4213,Sep,23.7,24
4213,Oct,23.7,24
4213,Nov,23.7,24
4213,Dec,23.7,24
4214,Jan,11.8,13.5
4214,Feb,11.8,13.5
4214,Mar,11.8,13.5
4214,Apr,11.8,13.5
4214,May,11.8,13.5
4214,Jun,11.8,13.5
4214,Jul,11.8,13.5
4214,Aug,11.8,13.5
4214,Sep,11.8,13.5
4214,Oct,11.8,13.5
4214,Nov,11.8,13.5
4214,Dec,11.8,13.5
4258,Jan,70.2,70.2
4258,Feb,70.2,70.2
4258,Mar,70.2,70.2
4258,Apr,70.2,70.2
4258,May,70.2,70.2
4258,Jun,70.2,70.2
4258,Jul,70.2,70.2
4258,Aug,70.2,70.2
4258,Sep,70.2,70.2
4258,Oct,70.2,70.2
4258,Nov,70.2,70.2
4258,Dec,70.2,70.2
4263,Jan,4.4,4.3
4263,Feb,4.4,4.3
4263,Mar,4.4,4.35
4263,Apr,4.4,4.35
4263,May,4.4,4.35
4263,Jun,4.4,4.4
4263,Jul,4.4,4.4
4263,Aug,4.4,4.4
4263,Sep,4.4,4.35
4263,Oct,4.4,4.35
4263,Nov,4.4,4.35
4263,Dec,4.4,4.3
6006,Jan,47.4,26
6006,Feb,47.4,26
6006,Mar,47.4,23
6006,Apr,47.4,23
6006,May,47.4,23
6006,Jun,47.4,20
6006,Jul,47.4,20
6006,Aug,47.4,20
6006,Sep,47.4,23
6006,Oct,47.4,23
6006,Nov,47.4,23
6006,Dec,47.4,26
6012,Jan,7.2,6.2
6012,Feb,7.2,6.2
6012,Mar,7.2,6.15
6012,Apr,7.2,6.15
6012,May,7.2,6.15
6012,Jun,7.2,6.1
6012,Jul,7.2,6.1
6012,Aug,7.2,6.1
6012,Sep,7.2,6.15
6012,Oct,7.2,6.15
6012,Nov,7.2,6.15
6012,Dec,7.2,6.2
6047,Jan,4.8,6.6
6047,Feb,4.8,6.6
6047,Mar,4.8,6.6
6047,Apr,4.8,6.6
6047,May,4.8,6.6
6047,Jun,4.8,6.6
6047,Jul,4.8,6.6
6047,Aug,4.8,6.6
6047,Sep,4.8,6.6
6047,Oct,4.8,6.6
6047,Nov,4.8,6.6
6047,Dec,4.8,6.6
6083,Jan,4.8,6
6083,Feb,4.8,6
6083,Mar,4.8,6
6083,Apr,4.8,6
6083,May,4.8,6
6083,Jun,4.8,6
6083,Jul,4.8,6
6083,Aug,4.8,6
6083,Sep,4.8,6
6083,Oct,4.8,6
6083,Nov,4.8,6
6083,Dec,4.8,6
6086,Jan,35.3,19.9
6086,Feb,35.3,19.9
6086,Mar,35.3,19.9
6086,Apr,35.3,19.9
6086,May,35.3,19.9
6086,Jun,35.3,19.9
6086,Jul,35.3,19.9
6086,Aug,35.3,19.9
6086,Sep,35.3,19.9
6086,Oct,35.3,19.9
6086,Nov,35.3,19.9
6086,Dec,35.3,19.9
6087,Jan,321.2,327.4
6087,Feb,321.2,327.4
6087,Mar,321.2,327.7
6087,Apr,321.2,327.7
6087,May,321.2,327.7
6087,Jun,321.2,328
6087,Jul,321.2,328
6087,Aug,321.2,328
6087,Sep,321.2,327.7
6087,Oct,321.2,327.7
6087,Nov,321.2,327.7
6087,Dec,321.2,327.4
6119,Jan,4.8,6
6119,Feb,4.8,6
6119,Mar,4.8,6
6119,Apr,4.8,6
6119,May,4.8,6
6119,Jun,4.8,6
6119,Jul,4.8,6
6119,Aug,4.8,6
6119,Sep,4.8,6
6119,Oct,4.8,6
6119,Nov,4.8,6
6119,Dec,4.8,6
6128,Jan,66,58
6128,Feb,66,58
6128,Mar,66,58
6128,Apr,66,58
6128,May,66,58
6128,Jun,66,58
6128,Jul,66,58
6128,Aug,66,58
6128,Sep,66,58
6128,Oct,66,58
6128,Nov,66,58
6128,Dec,66,58
6130,Jan,500,572
6130,Feb,500,572
6130,Mar,500,572
6130,Apr,500,572
6130,May,500,572
6130,Jun,500,572
6130,Jul,500,572
6130,Aug,500,572
6130,Sep,500,572
6130,Oct,500,572
6130,Nov,500,572
6130,Dec,500,572
6131,Jan,82,82
6131,Feb,82,82
6131,Mar,82,82
6131,Apr,82,82
6131,May,82,82
6131,Jun,82,82
6131,Jul,82,82
6131,Aug,82,82
6131,Sep,82,82
6131,Oct,82,82
6131,Nov,82,82
6131,Dec,82,82
6132,Jan,628,664
6132,Feb,628,664
6132,Mar,628,664
6132,Apr,628,664
6132,May,628,664
6132,Jun,628,664
6132,Jul,628,664
6132,Aug,628,664
6132,Sep,628,664
6132,Oct,628,664
6132,Nov,628,664
6132,Dec,628,664
6133,Jan,73.3,87
6133,Feb,73.3,87
6133,Mar,73.3,87
6133,Apr,73.3,87
6133,May,73.3,87
